TIME,GEO,male_percent,female_percent,0 to 15 percent,15 to 25 percent,25 to 45 percent,45 to 65 percent,65 or older percent,Primary,Secondary,Tertiary,activity_level,Income,Per capita consumption
2011,Lithuania,0.4609934259061492,0.5390065740938509,0.1488631941159436,0.14230089353689393,0.2641758403033754,0.2660224701138837,0.1786376019299034,0.159,0.563,0.279,0.71375,3857.0,17.35904091872208
2011,Malta,0.4973746292070392,0.5026253707929608,0.1500015663065768,0.1352590068652422,0.2729494034781645,0.2847882714963529,0.15700175185366358,0.589,0.26,0.151,0.6185,10862.0,5.807382846292311
2011,Netherlands,0.4949316451285225,0.5050683548714775,0.17453830945006002,0.1225683018869284,0.26560088771484336,0.2814941510761507,0.15579834987201754,0.316,0.404,0.28,0.78075,20310.0,43.108109073602535
2011,Austria,0.4870198362682808,0.5129801637317192,0.14738887501188036,0.1215791117642592,0.2811121071778415,0.2734936294978821,0.17642627654813686,0.231,0.606,0.163,0.7454999999999999,21463.0,51.076014750278325
2011,Poland,0.4841929575286768,0.5158070424713233,0.1525000132675759,0.13703356654666649,0.29609167690021504,0.278243476989741,0.13613126629580158,0.17500000000000002,0.622,0.203,0.65725,5032.0,73.14243822524708
2011,Portugal,0.47797941513826,0.5220205848617401,0.15087629759642765,0.10888095883737024,0.2883599217268667,0.26494683818857984,0.1869359836507556,0.642,0.203,0.155,0.73625,8410.0,60.176561927624874
2011,Romania,0.4868023307422391,0.513197669257761,0.1583003940926159,0.1229284492906328,0.3031411512783838,0.25441650524413045,0.16121350009423707,0.3,0.5720000000000001,0.129,0.64125,2089.0,70.91815514772247
2011,Slovakia,0.4868241610578946,0.5131758389421053,0.15420757110965969,0.13952499477973446,0.31137075827926697,0.26908215678005865,0.12581451905128024,0.157,0.68,0.16399999999999998,0.6869999999999999,6306.0,6.8150891079855045
2011,Sweden,0.4981370219753026,0.5018629780246974,0.16620969309346115,0.1328247785317299,0.26019667423214954,0.2562610654479761,0.18450778869468334,0.244,0.465,0.29100000000000004,0.79925,21584.0,2.613755725888077
2011,Montenegro,0.4938694845527144,0.5061305154472856,0.1922997499395015,0.14026780672743405,0.27917722029523273,0.260127450189562,0.12812777284826973,0.224,0.612,0.16399999999999998,0.5715000000000001,,10.64773735581189
2011,North Macedonia,0.5010878420286163,0.4989121579713836,0.17448781986347048,0.1522050431539836,0.30072901942561164,0.2551767281522629,0.1174013894046714,0.38,0.47,0.15,0.6417499999999999,,97.81342780092588
2012,Czechia,0.4910034748647011,0.5089965251352989,0.1467087781621816,0.11542271650558353,0.30512538973836895,0.27078557833580585,0.16195753725805995,0.134,0.696,0.17,0.716,7791.0,13.181735757028855
2012,Germany (until 1990 former territory of the FRG),0.4883726202228616,0.5116273797771385,0.13411287983378128,0.1101737129938664,0.2549728923574499,0.294044808839768,0.20669570597513445,0.179,0.5720000000000001,0.249,0.77225,19592.0,13.818984437536647
2012,Estonia,0.4664428542646224,0.5335571457353777,0.15515043951292504,0.12473655257969073,0.27822613202215185,0.26484492728360715,0.17704194860162525,0.168,0.511,0.321,0.748,5985.0,1.2073494378656477
2012,Ireland,0.4955015888088934,0.5044984111911066,0.2148122355389846,0.12406894578613192,0.3135042545824657,0.22874751568162985,0.118867048410788,0.282,0.361,0.35700000000000004,0.71125,19664.0,2.782567313833282
2012,Greece,0.4892373596997981,0.5107626403002019,0.1466733222651236,0.10702142786399847,0.29313458301996154,0.2564918694119627,0.1966787974389536,0.359,0.413,0.229,0.6744999999999999,9460.0,138.0934452517795
2012,France,0.4841734643281538,0.5158265356718462,0.1858289621013888,0.12121914396687115,0.25793220253454424,0.2636263995227843,0.17139329187441155,0.304,0.419,0.27699999999999997,0.7072499999999999,20605.0,42.79563594414282
2012,Croatia,0.482300448271088,0.517699551728912,0.15088152808803776,0.11771395776972038,0.2685533902839674,0.28386191342156564,0.17898921043670885,0.231,0.611,0.158,0.63875,5377.0,14.700709824919832
2012,Cyprus,0.4860645629812149,0.5139354370187852,0.16500485492644526,0.1554782943605128,0.30757728149640784,0.2438193944160805,0.1281201748005536,0.264,0.386,0.35000000000000003,0.7345,16927.0,29.697996893311107
2012,Latvia,0.4571625865054653,0.5428374134945347,0.14287956893857776,0.1271167583539424,0.2739810437433643,0.2704085899297393,0.18561403903437626,0.174,0.574,0.252,0.74425,4459.0,5.330560789666341
2012,Lithuania,0.4606113047464727,0.5393886952535273,0.1478409037564742,0.13869933191083755,0.2611953292687109,0.2713729769969181,0.18089145806705928,0.15,0.564,0.28600000000000003,0.7182500000000002,4337.0,24.530228479368873
2012,Malta,0.4974182485283058,0.5025817514716941,0.14766756237636092,0.13302965421773888,0.2744655678655765,0.2804122180550167,0.164424997485307,0.569,0.265,0.166,0.6385,11449.0,3.903761501726756
2012,Austria,0.487403071387769,0.5125969286122309,0.14558948426170365,0.12105582210341645,0.2771258881740641,0.2782631220459363,0.1779656834148795,0.224,0.608,0.16899999999999998,0.7509999999999999,21807.0,42.012953904921204
2012,Poland,0.4841161385076926,0.5158838614923075,0.15140462095841636,0.1325149107582345,0.2989870531028543,0.27745370193279745,0.13963971324769744,0.16699999999999998,0.618,0.215,0.66475,5057.0,82.79259197297
2012,Portugal,0.47716250135879906,0.522837498641201,0.14919755448428335,0.10807892094379286,0.2843446054683195,0.2679434982439479,0.1904354208596564,0.616,0.217,0.16699999999999998,0.73425,8323.0,46.349986027846796
2012,Romania,0.4865201505812402,0.5134798494187598,0.15845191251033292,0.12203958440278352,0.30471886041378593,0.2534466069758374,0.1613430356972603,0.292,0.573,0.135,0.64775,2049.0,53.87590642434443
2012,Sweden,0.4984610647320876,0.5015389352679125,0.16706677472132606,0.1311037656908178,0.2585622157040258,0.255067803947229,0.18819943993660135,0.238,0.461,0.30100000000000005,0.8029999999999999,23782.0,2.78713530893386
2012,Montenegro,0.4938820714870677,0.5061179285129322,0.18959936031777766,0.13864886475750754,0.27939507470482405,0.26312251333208664,0.12923418688780414,0.215,0.609,0.17600000000000002,0.58825,,8.62474770597832
2012,North Macedonia,0.5009850499613068,0.4990149500386932,0.1717283378823319,0.14963243897205256,0.3013864493245441,0.2591171738533077,0.11813559996776375,0.369,0.475,0.157,0.6387499999999999,1822.0,99.45169274208975
2012,Serbia,0.48698779724495395,0.513012202755046,0.14366654107744467,0.11744924825912967,0.270520985571004,0.2953632634758875,0.17299996161653422,0.273,0.568,0.158,0.6025,,125.21185386735588
2013,Czechia,0.4910885901413306,0.5089114098586695,0.1483717624124856,0.1112910886852334,0.3049814451615971,0.26726926505723353,0.1680864386834504,0.129,0.6900000000000001,0.181,0.7290000000000001,7694.0,14.453042351626669
2013,Germany (until 1990 former territory of the FRG),0.4890604071002857,0.5109395928997144,0.13266773505544566,0.1091949448054739,0.2520442106605423,0.2985126648231194,0.2075804446554188,0.177,0.5710000000000001,0.252,0.7765000000000001,19545.0,12.028998253508972
2013,Estonia,0.4667316580996141,0.5332683419003859,0.15666040991566266,0.11833591632618125,0.2802994150771035,0.2643848462399653,0.18031941244108726,0.158,0.519,0.32299999999999995,0.7509999999999999,6583.0,2.2724277254361924
2013,Ireland,0.495351729442995,0.504648270557005,0.21539622615314094,0.12237528089741395,0.3090801099141629,0.2307837317146874,0.12236465132059475,0.266,0.361,0.373,0.71825,19856.0,3.4969138433751383
2013,Greece,0.48768073037815296,0.512319269621847,0.1468261112370798,0.10574115870102688,0.2868759039642881,0.2599176725103523,0.20063915358725293,0.34500000000000003,0.414,0.24,0.67475,8377.0,129.77189768998642
2013,France,0.4843368213736665,0.5156631786263336,0.18587256013115785,0.11995239354668075,0.25589831456691925,0.2626007635629993,0.17567596819224288,0.28,0.4310000000000001,0.289,0.71125,20915.0,48.21407202857912
2013,Croatia,0.4825001055807646,0.5174998944192354,0.14934727625089744,0.11739126354366584,0.2675533886732956,0.2843106983815642,0.1813973731505769,0.224,0.605,0.17,0.637,5078.0,41.643399794469445
2013,Cyprus,0.4862532596970936,0.5137467403029065,0.16375748084603142,0.1497416495164446,0.3093622889136807,0.24496984563645224,0.13216873508739108,0.254,0.392,0.354,0.73575,15873.0,28.006254922748933
2013,Latvia,0.4578360283127247,0.5421639716872754,0.14443738959643249,0.1201917161809939,0.2753834941262214,0.2723308586463751,0.18765654144997715,0.166,0.564,0.27,0.74,4663.0,8.49875853890529
2013,Lithuania,0.4606106184417066,0.5393893815582934,0.14690106177687376,0.13546294380203944,0.2598010367087777,0.27539372893817265,0.1824412287741365,0.14400000000000002,0.5579999999999999,0.298,0.7240000000000001,4698.0,22.319017599822335
2013,Malta,0.4979373220452109,0.5020626779547891,0.14542648795646956,0.13224333682832792,0.2774591783843658,0.2737669493430909,0.17110404748774585,0.5429999999999999,0.278,0.179,0.6627500000000001,12043.0,3.3135388831953874
2013,Austria,0.4878952088652676,0.5121047911347325,0.14427155679341588,0.1205912071425698,0.27357670382614,0.2808598344033148,0.1807006978345595,0.222,0.6020000000000001,0.177,0.755,22073.0,40.02669234937635
2013,Poland,0.4841005203673376,0.5158994796326624,0.15087988753245152,0.12816116950697054,0.3015015158606751,0.2755726332993848,0.14388479380051802,0.161,0.613,0.226,0.66975,5174.0,88.68563273570717
2013,Portugal,0.4763573312416584,0.5236426687583416,0.1478171336748706,0.107090593193341,0.27998951874025785,0.271286602285872,0.19381615210565856,0.594,0.23,0.17600000000000002,0.7305,8177.0,60.63244752766897
2013,Romania,0.4875846113256125,0.5124153886743875,0.15682304670801914,0.1181327301787196,0.3008627740337024,0.2614348977930851,0.16274655128647378,0.289,0.573,0.138,0.649,2018.0,62.14012995156761
2013,Sweden,0.4987398875228092,0.5012601124771908,0.16867696195426216,0.12890265723988328,0.2572255675110636,0.25386962788302464,0.19132518541176632,0.229,0.457,0.314,0.8109999999999999,25413.0,3.1750041571206373
2013,Montenegro,0.4941286179744336,0.5058713820255664,0.18775054639044086,0.13617000030601087,0.2803156099360115,0.26476381598761783,0.13100002737991892,0.212,0.603,0.184,0.58625,2967.0,11.338507601148669
2013,North Macedonia,0.5009654297592875,0.4990345702407125,0.1702734915584296,0.14580268380744935,0.3024757866725113,0.26125469986335603,0.1201933380982537,0.361,0.488,0.151,0.64925,1904.0,95.09313415061092
2014,Czechia,0.4910744139859722,0.5089255860140278,0.15005632861475554,0.1070056282954475,0.3048161417462527,0.2644659616402276,0.1736559397033166,0.124,0.685,0.19100000000000006,0.7352500000000001,7622.0,14.36396323243965
2014,Germany (until 1990 former territory of the FRG),0.4897630992816996,0.5102369007183004,0.13176632773521685,0.10774794300521734,0.2500437459574532,0.3017835783699186,0.20865840493219406,0.19699999999999998,0.5710000000000001,0.232,0.77725,19712.0,16.299013873940797
2014,Estonia,0.4673279531607311,0.5326720468392689,0.15809773228688748,0.1116886137075084,0.2821907876387254,0.2642719097383455,0.18375095662853325,0.177,0.4970000000000001,0.326,0.7525000000000001,7210.0,1.443967597367115
2014,Ireland,0.4950244207878992,0.5049755792121008,0.2149734402908933,0.12208927753623874,0.30418499771014684,0.2327801749603049,0.12597210950241622,0.24,0.381,0.38,0.71825,20169.0,4.344683702714101
2014,France,0.4843142805411482,0.5156857194588518,0.18629943968184254,0.11909065655794715,0.2538463572972092,0.261133485818543,0.17963006064445808,0.265,0.4370000000000001,0.298,0.71,21206.0,46.92698574101071
2014,Croatia,0.4826560365676912,0.5173439634323088,0.14779049399207733,0.11661390940821685,0.26700329588639377,0.28429298327285263,0.1842993174404594,0.21,0.605,0.185,0.6609999999999999,5225.0,29.61282223900345
2014,Cyprus,0.4866410256410256,0.5133589743589744,0.1627016317016317,0.14254428904428906,0.3087540792540793,0.2472972027972028,0.1387027972027972,0.261,0.375,0.364,0.74275,14400.0,27.785547785547784
2014,Latvia,0.4581861913355597,0.5418138086644403,0.14708404031440922,0.11294609756438775,0.2756176966106877,0.2736846154922287,0.19066755001828656,0.161,0.5700000000000001,0.26899999999999996,0.74575,5210.0,5.745782595574848
2014,Lithuania,0.4606787494496296,0.5393212505503705,0.1461158794783847,0.1325832214473248,0.2585382160931037,0.2783753336196166,0.18438734936157028,0.142,0.5429999999999999,0.314,0.73725,4821.0,20.604918273385987
2014,Hungary,0.47617871770457,0.52382128229543,0.14435185902313016,0.1187329819238228,0.29040953736143194,0.2711743465995233,0.17533127509209187,0.22,0.5770000000000001,0.202,0.66975,4512.0,104.725298700615
2014,Malta,0.4995831625619434,0.5004168374380565,0.1439323372703901,0.12947576288237267,0.2816260851745594,0.2676445657438802,0.17732124892879764,0.522,0.284,0.194,0.67825,12808.0,3.004023994932747
2014,Austria,0.4884160226879237,0.5115839773120763,0.14326218360452414,0.11922149898927875,0.2709475767256017,0.2836001046570753,0.1829686360235201,0.203,0.524,0.274,0.7540000000000001,23211.0,47.45065284904909
2014,Portugal,0.4754844997761166,0.5245155002238835,0.14594898526473918,0.1065351426989592,0.2759132972185228,0.2731002969991947,0.19850227781858407,0.563,0.24,0.19699999999999998,0.7325,8229.0,62.85231432371618
2014,Romania,0.4885897653072136,0.5114102346927865,0.15513915635044745,0.11432558503750205,0.2971007971951708,0.2681666215561586,0.16526783986072108,0.312,0.546,0.142,0.6565000000000001,2158.0,62.52321428186486
2014,Sweden,0.4991627668363183,0.5008372331636817,0.1706712505225579,0.12603257028818654,0.257272160602783,0.25190961738807305,0.19411440119839948,0.22100000000000006,0.45,0.328,0.81525,25852.0,2.8844367323375426
2014,United Kingdom,0.49204032751338,0.50795967248662,0.17649050010766698,0.1271239482500428,0.2663067075840059,0.2549570207724011,0.17512182328588324,0.209,0.425,0.3660000000000001,0.767,20528.0,5.48552293575615
2014,Switzerland,0.4941367735220429,0.505863226477957,0.14893512986030938,0.11550830744047245,0.2799663768541842,0.2795690615459104,0.17602112429912364,0.187,0.483,0.32899999999999996,0.8290000000000001,38143.0,22.14473850227363
2014,Montenegro,0.4941989088059776,0.5058010911940224,0.1859068317884673,0.13433174422103195,0.2808336323310073,0.26567726593308993,0.13325052572640345,0.203,0.595,0.202,0.61575,3040.0,10.265139874597962
2014,North Macedonia,0.5009471049279953,0.4990528950720047,0.16866164609886194,0.14187597935684,0.3033712869154296,0.2622979626473241,0.1237931249815444,0.359,0.489,0.152,0.6525,1946.0,83.71700804881863
2015,Belgium,0.4915843468798571,0.5084156531201428,0.17003643410314634,0.11781825378646102,0.2618267562043962,0.26958575540651586,0.18073280049948054,0.287,0.387,0.327,0.6757500000000001,21690.0,59.22788747520084
2015,Bulgaria,0.4862425331822313,0.5137574668177687,0.1385960230474086,0.09972969362963917,0.2846257489727442,0.2770638907733445,0.19998464357686366,0.222,0.537,0.241,0.69325,3332.0,29.57708188528002
2015,Czechia,0.4912499436577618,0.5087500563422381,0.15192666731509666,0.10315464343073226,0.3038353051139774,0.26264753956411274,0.17843584457608103,0.124,0.6779999999999999,0.198,0.7404999999999999,7423.0,17.893820383317003
2015,Denmark,0.4966705920704488,0.5033294079295513,0.17008753974360902,0.12897186519109174,0.2499588760211424,0.2652605299030075,0.18572118914114927,0.279,0.419,0.302,0.7694999999999999,28364.0,9.935129242373511
2015,Germany (until 1990 former territory of the FRG),0.4905993269229336,0.5094006730770664,0.13161388134223825,0.1065687004767152,0.2485765300984437,0.3027823984365437,0.2104584896460591,0.198,0.564,0.238,0.77625,20644.0,14.212007440570519
2015,Estonia,0.4675017302090701,0.53249826979093,0.1594515047114924,0.10706001353745996,0.2839413782351107,0.2619627795903778,0.1875843239255592,0.173,0.495,0.333,0.76675,7882.0,1.9773817943979253
2015,Ireland,0.4945546107032476,0.5054453892967524,0.21408419269001144,0.12196269604224536,0.2998020149960653,0.2348417263710852,0.12930936990059275,0.235,0.375,0.39,0.7207499999999999,21629.0,4.132437237941375
2015,Spain,0.4914264751456768,0.5085735248543232,0.1517576967620687,0.09628927633660292,0.2960126967819828,0.2709652071015089,0.18497512301783667,0.435,0.244,0.321,0.743,13352.0,95.65988400537228
2015,France,0.4841280798158805,0.5158719201841194,0.18577165393085784,0.11825834220821635,0.2516880058342879,0.26019236496084985,0.18408963306578804,0.26,0.436,0.304,0.7127500000000001,21415.0,47.59596614127991
2015,Croatia,0.4826211814690309,0.517378818530969,0.14698308954880535,0.1156235415292016,0.2658804690584089,0.2833265014971661,0.18818639836641804,0.204,0.599,0.19699999999999998,0.6695000000000001,5453.0,29.82498823756614
2015,Cyprus,0.486211464354528,0.5137885356454721,0.16435027768332766,0.1407625429748007,0.30415297140050623,0.2446659299557973,0.14606827798556798,0.255,0.381,0.364,0.7390000000000001,13793.0,29.007990479428766
2015,Latvia,0.4587930291385714,0.5412069708614287,0.14990211953500734,0.10689161047602937,0.2755622084733064,0.27375816677542275,0.1938858947402341,0.156,0.563,0.281,0.7575000000000001,5840.0,5.085353376674642
2015,Lithuania,0.4608477432013972,0.5391522567986028,0.14564321858155824,0.1292472226044771,0.25785054541496105,0.2799718067054581,0.18728720669354545,0.138,0.53,0.332,0.74125,5180.0,26.231813510736114
2015,Luxembourg,0.5008757314044743,0.4991242685955258,0.1665257443716938,0.11953289588210846,0.3024151002383837,0.26970395660067004,0.14182230290714404,0.303,0.34500000000000003,0.35200000000000004,0.70875,35270.0,5.4355742346675955
2015,Hungary,0.4764593548156672,0.5235406451843329,0.14481007746786054,0.1163918356430084,0.2885067744933297,0.27128270903837026,0.17900860335743105,0.21899999999999997,0.5720000000000001,0.209,0.6865000000000001,4567.0,78.33031693445261
2015,Malta,0.5014612534711878,0.4985387465288123,0.14290490367098713,0.12579288636792654,0.2884434750768153,0.2613562706537091,0.1815024642305619,0.504,0.297,0.199,0.6879999999999998,13551.0,3.184054256284527
2015,Netherlands,0.4954141023290952,0.5045858976709048,0.16727482594534696,0.12248142476246285,0.25101164293178885,0.2812702247228906,0.17796188163751073,0.284,0.411,0.305,0.79625,21294.0,42.70822448692441
2015,Austria,0.4892758539794053,0.5107241460205947,0.14280996714473718,0.11765238279281615,0.2692288786181733,0.28580770527317306,0.1845010661711004,0.196,0.523,0.281,0.7552500000000001,23260.0,44.78314664564377
2015,Poland,0.4840643542819753,0.5159356457180247,0.15036699578120222,0.11924204145208653,0.3053392059394173,0.27087174542161063,0.15418001140568338,0.152,0.603,0.244,0.6809999999999999,5560.0,102.40592350382762
2015,Portugal,0.4745783590311236,0.5254216409688763,0.1436401511274121,0.10655421365301496,0.2717329511773792,0.2751615401208811,0.20291114392131254,0.544,0.249,0.207,0.7340000000000001,8435.0,66.32210171894998
2015,Romania,0.4885132326088829,0.5114867673911172,0.15505705476021994,0.1112201328925022,0.2936742321475491,0.27017489667045064,0.16987368352927815,0.294,0.556,0.15,0.66075,2315.0,58.936178575362945
2015,Slovenia,0.4955363245646608,0.5044636754353392,0.1475174925855869,0.0982653327348156,0.2844114570254897,0.2907419454605565,0.17906377219355132,0.174,0.5589999999999999,0.266,0.7175,12332.0,48.577857881770775
2015,Slovakia,0.4873930824228434,0.5126069175771565,0.15313181276468274,0.12159980846095685,0.31608811755155397,0.2695694374223095,0.13961082380049689,0.146,0.665,0.18899999999999997,0.7092499999999999,6930.0,9.755874414283234
2015,Finland,0.4919562341355686,0.5080437658644313,0.163861197681986,0.11854847980162847,0.2474636556145718,0.2706681021603132,0.1994585647415006,0.192,0.453,0.355,0.7582499999999999,23763.0,1.5863289150661588
2015,Sweden,0.4998525240949981,0.500147475905002,0.17256301837780608,0.12298361965887156,0.2584921755696802,0.2497147174797676,0.1962464689138746,0.21600000000000005,0.444,0.34,0.8175,25306.0,2.8797555849766425
2015,United Kingdom,0.4924044452076702,0.5075955547923299,0.17684755522351775,0.12553175128400762,0.2647088950303649,0.2554505822077805,0.1774612162543292,0.203,0.421,0.376,0.76875,21029.0,8.326472602597677
2015,Switzerland,0.4945429931245088,0.5054570068754912,0.14870486373203284,0.11375600807316052,0.2790076703765363,0.2806212342185274,0.17791022359974293,0.185,0.473,0.342,0.8330000000000002,39518.0,22.09363671700212
2015,Montenegro,0.494329680645685,0.5056703193543151,0.18486446690960764,0.1331990567417726,0.2796596683164577,0.26554937397423883,0.13672743405792326,0.195,0.605,0.2,0.626,3131.0,12.441749625059677
2015,North Macedonia,0.5009337068160598,0.4990662931839402,0.1680111658189846,0.13792860139224772,0.3035257581293387,0.2637001660567609,0.12683430860266812,0.353,0.485,0.162,0.6492500000000001,2119.0,108.90346476754954
2015,Turkey,0.5017549187663741,0.4982450812336259,0.2427725147518716,0.16451808064425122,0.3117045784035153,0.20129712371967512,0.07970770248068676,0.66,0.193,0.14800000000000002,0.56025,3390.0,93.42834855232523
2016,Belgium,0.4923708242077242,0.5076291757922758,0.16986315321466486,0.11723837707628698,0.2610222314913726,0.26949796381736657,0.18237827440030904,0.282,0.386,0.332,0.67625,22293.0,49.941133134773516
2016,Bulgaria,0.4860612229835287,0.5139387770164713,0.13953538435043608,0.0961714807156604,0.2838812298498249,0.27607445234577954,0.20433745273829906,0.21899999999999997,0.537,0.244,0.6869999999999999,3147.0,27.80766095258118
2016,Czechia,0.4914162547235164,0.5085837452764836,0.1538506873752054,0.0993500661323084,0.3024963513290846,0.261202578056164,0.1831003171072376,0.124,0.6709999999999999,0.206,0.75,7838.0,14.183459048992864
2016,Denmark,0.49724236764775204,0.502757632352248,0.1682550846283088,0.12925890240327612,0.25040006125541003,0.2638303449418993,0.18825560677110573,0.273,0.417,0.309,0.7745000000000001,28659.0,7.662182721593986
2016,Germany (until 1990 former territory of the FRG),0.4930183848545757,0.5069816151454243,0.13241296537306582,0.10681799740176183,0.2494335550647805,0.3008087526232213,0.21052672953717064,0.198,0.557,0.244,0.77925,21263.0,14.49370351453357
2016,Estonia,0.4686430425610816,0.5313569574389184,0.16067932981950597,0.10215252320767447,0.2845265452025314,0.2624169417543604,0.19022466001592767,0.16699999999999998,0.493,0.341,0.7747499999999999,8647.0,2.7660751521341336
2016,Ireland,0.4949215938265268,0.5050784061734732,0.21253559348714826,0.121447580616154,0.2965398200616721,0.2373396362386872,0.13213736959633846,0.23,0.376,0.395,0.72675,22544.0,4.730987502660652
2016,Spain,0.4911157489134552,0.5088842510865449,0.15127874727398838,0.09617251246600486,0.2893707009539321,0.2759656046383536,0.1872124346677211,0.4260000000000001,0.247,0.327,0.7422500000000001,13685.0,93.43003338558775
2016,France,0.4839160357278134,0.5160839642721866,0.1843297056797185,0.11799681657980007,0.2494374901698932,0.25965467863712377,0.1885813089334645,0.255,0.436,0.309,0.7140000000000001,21720.0,44.94256171341232
2016,Croatia,0.4826907111967087,0.5173092888032913,0.14591274090127376,0.11438483927029312,0.2656671285658686,0.28196929893532513,0.1920659923272394,0.206,0.594,0.2,0.6559999999999999,5726.0,17.50078567407734
2016,Italy,0.4855526821144343,0.5144473178855657,0.13651666989722058,0.0975468763153573,0.2581288349297281,0.28742300552087624,0.2203846133368178,0.416,0.4270000000000001,0.157,0.6495000000000001,16247.0,97.90811922239031
2016,Cyprus,0.4864820898742101,0.5135179101257901,0.1644876514613017,0.13809663581742246,0.3024475462650253,0.2437986182084805,0.15116954824776999,0.24,0.38299999999999995,0.376,0.73375,14020.0,27.654691218751438
2016,Latvia,0.4592781863697379,0.5407218136302621,0.15249698190463276,0.10138007076843222,0.27519189093514995,0.2745910652187935,0.1963399911729916,0.149,0.556,0.295,0.763,6374.0,6.145385602631241
2016,Lithuania,0.4603012991257229,0.5396987008742771,0.14669845646166704,0.12393900347509032,0.25700401376742305,0.2824620450757783,0.18989648122004127,0.124,0.535,0.341,0.7547499999999999,5644.0,23.911584949999273
2016,Luxembourg,0.5018542331526823,0.4981457668473178,0.16467013391780289,0.11898155137796335,0.3034052987510608,0.2707180402916101,0.14222497566156295,0.282,0.354,0.364,0.69975,33838.0,3.6442579509899367
2016,Hungary,0.476936692340205,0.523063307659795,0.14490109084139796,0.11394453071237075,0.2874595709163892,0.27093892112138923,0.1827558864084529,0.218,0.5760000000000001,0.206,0.70125,4772.0,76.08576789446299
2016,Malta,0.5026386776639321,0.4973613223360678,0.1417070923481678,0.1216367128092981,0.2957983193277311,0.2558840180722223,0.18497385744258074,0.479,0.318,0.203,0.70575,13617.0,1.1322891111530478
2016,Netherlands,0.4957344668039333,0.5042655331960667,0.1648950004476086,0.1227786245694712,0.2484073379539105,0.2822071461889662,0.18171189084004355,0.279,0.411,0.31,0.7967500000000002,22745.0,42.887970636876354
2016,Austria,0.4910714603841562,0.5089285396158438,0.14330798872842632,0.11717882859445194,0.2688236073656242,0.2862205965631056,0.1844689787483919,0.196,0.515,0.289,0.762,23694.0,17.002527794184935
2016,Poland,0.4840239902806656,0.5159760097193344,0.1503627775220454,0.114882924367709,0.3066398954950837,0.2685167613979737,0.15959764121718822,0.146,0.6020000000000001,0.252,0.688,5905.0,117.0367829776479
2016,Portugal,0.4739727868659061,0.5260272131340941,0.14126152052008786,0.1069006597797382,0.2674933495014665,0.2773281579835476,0.20701631221515995,0.529,0.256,0.215,0.737,8782.0,57.104840479899586
2016,Romania,0.4883323545330262,0.5116676454669737,0.1551933811676122,0.10947196148292168,0.28932245679973545,0.27215828883608456,0.17385391171364614,0.28,0.569,0.151,0.65575,2448.0,60.05135981551153
2016,Slovenia,0.4957557160491196,0.5042442839508804,0.1484312475414061,0.09648055312791276,0.2815073045672197,0.28943972157574793,0.18414117318771356,0.172,0.556,0.272,0.7165,12327.0,28.37919801878511
2016,Slovakia,0.4876445104281924,0.5123554895718075,0.15333659402475225,0.11719581029410354,0.3164506550746261,0.2685459503170881,0.14447099028942995,0.14300000000000002,0.66,0.19699999999999998,0.71875,6951.0,4.446899996535362
